#	year	left	match	right	topic
3046	2010	 me : If you start a relationship using business ,	you	risk its being ended by business .	Television programs; Professio
3047	2010	oted , if he stuck to the classic Afrobeat sound ,	he	would run the risk of being accused of imitating o	Musical performances; African 
3048	2010	ancial markets , HFM says , bad things happen when	you	`` divorce the people who take the risk from the p	Hedge funds; Books -- Diary of
3049	2010	Mr. Colicchio knows	he	's taking a risk , but said he had confidence in t	Fishing; Oil spills; Studies; 
3050	2010	Knowing him ,	he	would not intentionally risk his reputation unless	Contracts; Professional soccer
3051	2010	`` When you talk about Basquiat ,	you	run the risk of sounding like a paternalistic whit	Military history; Drawing; Per
3052	2010		You	're taking your own risk . ''	Summer; Diving; Public safety;
3053	2010	need so much time off for trips to California that	she	could risk losing her job .	Families  family life; Surroga
3054	2010	``	He	's taking a political risk , but he has to , and I	Local government; Privatizatio
3055	2010	`` If you do n't have them ,	you	risk disengagement and bad morale . ''	Elder care; Maternity  paterni
3056	2010	nment wrote a letter to Fischer , warning him that	he	would risk severe penalties if he played .	Estate administration; Chess; 
3057	2010	But if he goes too cynically populist ,	he	risks alienating the establishment , and seeing a 	Political campaigns; Foreign p
3058	2010	ld not be able to play with a wrapped hand because	he	would risk further injury by doing so .	None
3059	2010	 and asks you to meet her , do n't do that because	you	will risk being in contempt of court , '' O'Donogh	Contempt of court; Assaults; A
3060	2010	Fail to make a course correction , however , and	you	run the risk of ending up in Maine instead of Miam	Investment policy; Risk assess
3061	2010	Well ,	he	's not taking financial risk , and he 's not makin	Entrepreneurs; Schools; Social
3062	2010	But Heffelfinger refused to play at first , saying	he	would not risk his amateur standing for a mere $ 2	Athletes; Free agency; Contrac
3063	2010	``	He	would not risk losing the moderate to centrist Dem	Iraq War-2003; Presidency; Arm
3064	2010		You	do n't risk an icon . ''	Science education; Childrens t
3065	2010	Should	she	risk the $ 325 sofa with the paisley fabric that s	Fashion designers; Interior de
3066	2010		He	takes risks , he said , not just because the one p	Coaches  managers; Athletes; P
3067	2010	rm and sometimes you strengthen relationships when	you	take on risks and do things at certain times where	Collective bargaining; Profess
3068	2010	ypewriters confiscated ; if the author was black ,	he	ran the risk of immediate arrest .	Censorship
3069	2010	Approaching the work of Ryoji Ikeda ,	you	risk becoming so mired in the what and the how tha	Video recordings; Modern music
3070	2010	McEnroe was concerned enough that	he	took the risk of leaving the doubles specialists B	Tournaments  championships; Te
3071	2010	In taking on Afghanistan ,	he	is risking his reputation as perhaps the greatest 	Armed forces; Military officer
3072	2010	and several people in the music field advised that	he	not take the risk , Mr. Wadsworth said .	Theater directors  producers; 
3073	2010	So ,	you	can risk personal bankruptcy , or you can drive wi	Customer satisfaction; Automob
3074	2010	Now	he	is taking perhaps the biggest risk of his career :	Journalists; Journalism; Espio
3075	2010	Or would	he	simply risk angering the roommate ?	Gays  lesbians; Homosexuality;
3076	2010	en warned by Britain 's intelligence agencies that	he	risks assassination by Islamist terrorist groups .	Political parties; Political l
3077	2010	The question some are asking is whether	he	is risking too much too soon -- and for too little	Palestinians; Agreements; Terr
3078	2010	``	You	risk being too early to jump off the train . ''	Stock prices; Investments; Sto
3079	2010	By describing her visions ,	she	risks excommunication .	Motion pictures -- Vision
3080	2010	But otherwise ,	you	risk viewing the rich as rapacious thieves or seei	Research; Tax increases; Socia
3081	2010	`` He added that	he	risked his life to get into the United States , an	Prisoners; Criminal pleas; Nam
3082	2010	to get into the United States , and if he had to ,	he	would risk his life to get out . ''	Prisoners; Criminal pleas; Nam
3083	2010	Ignore current fashion and	you	risk seeming out of touch .	Women; Clothing; Politicians; 
3084	2010	Q.What kind of consequences do	you	risk by voicing your objections ?	Work environment; Business eth
3085	2010	wearing face paint , but only an oversize jersey ,	you	could risk the scorn of the bartenders at Uncle Ja	Restaurants
3086	2010	is United Nations superiors to leave the country ,	he	risks his life to remain and save 32,000 others .	Motion pictures -- Shake Hands
3087	2010	Monkey with it , he said , and	you	risk throwing everything out of whack .	Alcoholic beverages; Coffee
3088	2010	Either way ,	you	risk offending half the family .	Software; Portable computers; 
3089	2010	`` If you do n't offer some sort of incentive ,	you	run the risk of losing consumers entirely . ''	Discounts; Thanksgiving; Retai
3090	2010	And since he does n't have the votes yet ,	he	risks losing and taking a second shellacking .	Arms control  disarmament; Tre
3091	2010	`` The sides are where	you	can take risks , '' she told me .	Recipes; Meals; Vegetarianism;
3092	2010	`` But if for some reason it does n't work ,	you	risk tarnishing that reputation . ''	Coaches  managers; College foo
3093	2010	Another woman said	she	routinely risked $ 500 a day , while her husband t	Social life  customs; Older pe
3094	2010	 , it had better be the Next Big Thing , otherwise	you	risk -LRB- at best -RRB- tepid thanks before your 	Electronic book readers; Porta
3095	2010	Understand that	you	risk admonishment by crew members if they decide t	Airlines; Fees  charges; Lugga
3096	2010	GE A14 `` The fact is , Gbagbo is pushing so far ,	he	really risks tipping the whole situation into rene	Politics; Medicare; Iraq War-2
3097	2010	h , the Knicks ' president , has to contemplate if	he	should risk trading for Anthony this season if it 	Athletes; Professional basketb
3098	2010	ack to find out what his bosses wanted to do , but	he	would risk being torn apart by the blowout .	Ship accidents  safety; Fatali
3099	2010	mportant lesson I learned from those guys was that	you	must risk failure , '' Mr. Cianfrance said .	Motion pictures -- Blue Valent
3100	2010	His mother cautioned him that	he	could not take risks like other boys , but she als	Special education; Braille; Di
3101	2010		You	risk getting hurt , but I was willing to do it bec	Actors; Theater
3102	2010	But if you get too close ,	you	risk whiplash just trying to follow the action .	Consumer protection; Liquid cr
3103	2011	he Manhattan real estate scene , acknowledged that	she	took a substantial risk moving ahead with her visi	Housing; Interior design; Hous
3104	2011	The Times wrote that	he	was `` risking millions of dollars by forgoing the	None
3105	2011	`` On political reforms ,	he	did n't take any risks that would catch flak . ''	Political leadership; Successi
3106	2011	Especially when partnered by Andrew Veyette ,	she	takes real risks , and finds different shades in h	Ballet; Dancers  choreographer
3107	2011	 but as the front-runner in her category , why did	she	risk overreaching ?	Nominations; Social life  cust
3108	2011	ou start using social media for customer service ,	you	run the risk that your company will not be able to	Customer services; Guidelines;
3109	2011	If you are discovered and your identity revealed ,	you	risk an embarrassing response from those who belie	Customer services; Guidelines;
3110	2011	Dr. Stimpson , after joking that	she	risked sounding whining and self-pitying , listed 	Women; Admissions policies; Cl
3111	2011	``	You	've taken the risk and indeed you are as you descr	Women; Admissions policies; Cl
3112	2011	If you already have ice dams ,	you	can risk your life by setting a ladder on a snowy 	Equipment; Snow removal
3113	2011	acy , she had legal work to do for clients , which	she	could not risk the government seeing as she return	Right of privacy; Search  seiz
3114	2011	They wanted to know how	she	could risk being so public .	Federal legislation; Aliens; C
3115	2011	If Hale were to gain 10 or 15 pounds ,	she	might risk not reaching the state tournament again	Tournaments  championships; Sp
3116	2011		He	took big risks , and they usually paid off for him	Diplomatic  consular services;
3117	2011	`` It seems that if you dress up too much ,	you	run the risk of not being taken seriously , '' sai	Entrepreneurs; Startups; Work 
3118	2011	 continues to pursue his international ambitions ,	he	risks forfeiting support from the Galaxy 's most v	Sports fans; Sports team roste
3119	2011	`` But	you	run the risk of it becoming a patchwork design . '	Design; Automobile industry; E
3120	2011	You take that leap and	you	take that risk .	Public speaking; Leadership; C
3121	2011	Once you let go a little ,	you	take the risk of losing everything .	Armed forces; Demonstrations  
3122	2011	he same as a yellow Lab , about 40 pounds , '' and	she	could not risk its killing one of Mr. Lane 's frie	Flowers  plants; Designers; Sc
3123	2011	ucting just another customer satisfaction survey ,	you	may risk actually discovering what matters .	Cost control; Compliance; Gran
3124	2011		You	risk negative fallout only if you complain to your	None
3125	2011	 can always find flaws in things , but the fact is	she	took that risk and she should be commended for it 	Musical theater; Theater direc
3126	2011	e chances are the colt wo n't perform his best and	you	run the risk of it becoming worse , and then you h	Training; Trainers; Tournament
3127	2011	against him looking strong , it 's not obvious why	he	risked fighting the charges .	Trials; Legal defense; Insider
3128	2011	cter of mortality has stared you in the face , and	you	risk seeming callow and implausible .	Acting; Personal profiles; The
3129	2011	ness with pleasure -- `` If it does n't work out ,	you	run the risk of ruining not just friendship but a 	Personal relationships; Legisl
3130	2011		She	takes risks .	Clothing; Shoes  boots; Person
3131	2011	 and if you 're not militant in the Youth League ,	you	run the risk of being irrelevant , '' Mr. Malema s	Trials; Foreign investment; Co
3132	2011	He said	he	could not risk breaking the regulations .	Agriculture; Vegetables; Fruit
3133	2011	``	You	risk not only growth , but at some point you risk 	Older people; Media planning  
3134	2011	`` You risk not only growth , but at some point	you	risk your brand . ''	Older people; Media planning  
3135	2011	ns , the courts and the Obama administration , and	he	risks alienating voters at home if his attention a	Candidates; Presidential elect
3136	2011	ay for Netanyahu to be taken seriously again is if	he	risks some political capital and actually surprise	Energy policy; Palestinians; I
3137	2011	 to do so and Mr. Risen still refuses to testify ,	he	would risk being held in contempt .	Federal court decisions; Leaki
3138	2011	Mr. Forcellino , who acknowledges that	he	runs a risk of professional embarrassment by champ	Books; Museums; Painting; Art 
3139	2011		He	alone took on the risk that he might not be able t	Divorce; Pyramid operations; S
3140	2011	bly heard this warning : You may lose weight , but	you	risk kidney damage .	Nutrition research; Diet; Prot
3141	2011	So if you add to that ,	you	are running the risk of undermining the expansion 	Economic conditions; Recession
3142	2011	 was recently found to have cancer , he said , and	he	could not risk being jailed as a repeat offender -	Gay rights movement; Homosexua
3143	2011	If you do ,	you	wo n't take risks .	Leadership
3144	2011	t Caramoor , Mr. Barrett said , acknowledging that	he	was taking a risk in booking her as a stand-alone 	Musicians  conductors; Musical
3145	2011	Why , if you had an easy alternative , would	you	take any risk with that part of the anatomy ?	Occupational safety; Police
3146	2011	This is when	you	risk having a race to the bottom . ''	Commercial real estate loans; 
3147	2011	``	He	took risks and chances , and it all worked for him	Tennis; Tournaments  champions
3148	2011	``	He	took risks .	Deaths
3149	2011	`` When	you	take a risk on Wall Street , guess what ?	Bankruptcy reorganization; Cit
3150	2011	If you were a conservative undergraduate , would	you	risk spending at least four years in graduate scho	Liberalism; Graduate students;
3151	2011	ocusing so heavily on a subset of city residents ,	he	risks angering those unlikely to be helped by the 	Minority  ethnic groups; Young
3152	2011	`` I 'm not saying	she	wo n't risk any harm in Albania .	Federal court decisions; Human
3153	2011	And , he said , he realized	he	would be taking a risk by entering politics .	Mayors; Actors; Candidates; Lo
3154	2011	osed to changing it when it 's not being tested is	you	risk derailing your long-term investment plan , ''	Investment policy; Treasury no
3155	2011	 added , `` If you mandate a specific technology ,	you	run the risk of getting stuck with high costs , an	Governors; Natural gas; Coal-f
3156	2011	 a midround pick on Pryor , but he was not sure if	he	would take that risk himself .	College football; Athletic rec
3157	2011	ham should n't be opened , and it reminds you what	you	are risking if you allow it to operate . ''	Deaths
3158	2011	wearing her pyrite-and-brass bangle , $ 295 , lest	you	risk a cerebral contusion . -RRB-	Clothing
3159	2011	ng more about inflation risks than unemployment --	he	risks only a modest flogging from colleagues and p	Federal Reserve monetary polic
3160	2011	If he leans the other way ,	he	risks being accused of , well , treason .	Federal Reserve monetary polic
3161	2011	e out nuclear energy if it cost massively more and	you	risk blackouts ? '	Alternative energy sources; Nu
3162	2011	he electorate , as he succeeded in doing in 2008 ,	he	risks pleasing neither the center nor the left , t	Presidential elections; Air po
3163	2011	If you let it sit in your in-box ,	you	run the risk that new messages will push it so far	Electronic mail systems
3164	2011	`` If you look for an ideal , then I think	you	may risk closing the sport off to the evolution , 	Tennis
3165	2011	``	You	risk a lot by engaging this subject , '' Mr. Theof	Opera; Books; Music; Murders  
3166	2011	le to resume his career with no problem , although	he	runs the risk of another disk having a problem .	None
3167	2011	e political capital to protect these programs , or	he	risks losing everything for himself and for his pa	Political parties; Medicare; A
3168	2011	a has governed from such a defensive position that	he	risks undercutting those gains .	Political parties; Medicare; A
3169	2011	Otherwise ,	he	risks ending up with the worst of both worlds : a 	Political parties; Medicare; A
3170	2011	a strangely risk-averse tact , given the fact that	he	took two of the boldest risks in history -- jumpin	Presidency; Political leadersh
3171	2011		You	can take on more risk with a variable annuity inde	Annuities; Retirement planning
3172	2011	at `` Leave it to Dag '' became a slogan , even as	he	ran the risk of arousing the ever-vigilant defende	Leadership; Cold War; Internat
3173	2011	`` I do n't think they should cancel air shows ;	you	ca n't take away every risk , '' said Marcy Klatt 	None
3174	2011	-fifth of its members are investigated for graft ,	he	risks the growth of ever larger street protests an	Legislators; Investigations; P
3175	2011		You	risk making a cyclical problem into a structural p	Unemployment; Economists; Annu
3176	2011	n TV at the end of the deep soaking tub means that	you	never risk missing your favorite shows , and the p	Restaurants; Hotels  motels
3177	2011	a mother suffers from bleeding in such a setting ,	she	risks shock , organ failure and eventually death .	None
3178	2011	te , you may end up being the deciding state , but	you	also run the risk of being left out . ''	Nominations; Primaries  caucus
3179	2011	If you do n't have a long layover as a buffer ,	you	run a greater risk of missing connecting flights i	Air fares; Airlines
3180	2011	ry and characters would be familiar to audiences ,	he	could take an artistic risk with the form .	Motion pictures; Copyright; Mo
3181	2011	lish his credentials as an inflation fighter , and	he	risks undermining his credibility if he oversees a	Central banks; Interest rates;
3182	2011	Otherwise	he	risks losing talent .	Innovations; Product developme
3183	2011	 's savviest investors , should have realized that	he	risked violating insider trading laws when he pock	Stock prices; Human rights; Ba
3184	2011	`` If you 're a visionary , and a dictator ,	you	can take risks and be consistent , '' Ms. Antonell	Personal computers; Computer i
3185	2011	Perhaps	he	will take greater risks when he plays the Beethove	Classical music; Musical perfo
3186	2011	1 , acknowledged beforehand that the money was why	he	risked racing rusty .	Automobile racing; Racetracks;
3187	2011	 all in Professor Warren 's words , '' adding , ``	She	risks alienating voters of all stripes . ''	Video recordings; Political pa
3188	2011	But	he	now risks being remembered mostly for lying on a s	Dictators; Rebellions; Politic
3189	2011	d of official scrutiny he faces : a trial at which	he	risks losing his job .	Trials; Shootings; Criminal in
3190	2011	But she goes off script when	she	risks a tumultuous love affair .	Books; Actors; Theater; Novels
3191	2011	``	He	would take the risk of actually giving me informat	Human rights; Trials
3192	2011	The day he stops being prime minister ,	he	risks losing legal immunity .	Prime ministers; Resignations;
3193	2011	 the company , and especially in ending projects ,	he	risks squelching Google 's trademark innovation , 	Chief executive officers; Sear
3194	2011	She told fans that doctors had warned	she	would risk losing her voice if she continued .	Singers; Throat surgery; Medic
3195	2011	ident lays out such a plan -- one that begins with	him	taking all the political risks on himself and then	Presidents; Presidential elect
3196	2011	iet story -- both the movie and the musical -- and	you	risk disrupting that if you overplay the emotion ,	Motion pictures; Academy award
3197	2011	``	He	was risking at the top all , so I thought I 'd try	Skiing
3198	2011	With this format	you	can risk .	Theater; Actors; Smartphones
3199	2011	ribeca film festivals , persuaded Mr. Farhadi that	he	could take more risks .	Motion pictures; Motion pictur
3200	2011	With each public appearance	you	risk being attacked , beaten or arrested by the po	Gays  lesbians; Homosexuality;
3201	2011	merit the `` righteous '' designation -- that is ,	he	did n't `` risk his life '' to save Jewish lives .	Nominations; Holocaust; Evacua
3202	2012	``	You	may risk losing the confidence of some allies , an	Federal budget; Armed forces; 
3203	2012	ay risk losing the confidence of some allies , and	you	may risk emboldening your adversaries .	Federal budget; Armed forces; 
3204	2012	arpet is all you 're doing , '' Ms. Obst said , ``	you	run the risk of being Kim Kardashian . ''	Awards  honors; Actors; Fashio
3205	2012	Not only do	you	run the risk of seriously depleting your I.R.A. , 	Personal finance; Older worker
3206	2012	But	he	took more risks interpretively .	Musical performances; Classica
3207	2012	elieve the hype about the times we live in -- then	you	risk surrendering the battle before it 's begun .	Anxieties; Social psychology; 
3208	2012	Another caution : Do n't	you	risk making errors when you fact-check on short de	Political advertising; Preside
3209	2012	The question is whether	he	will risk tampering with a good thing by making a 	Professional hockey; Athletic 
3210	2012	style , not simply resume his career ; otherwise ,	he	risks complications from heart disease .	Coaches  managers; Athletes; W
3211	2012	`` I think	you	take a risk on anybody you hire , '' Pernetti said	Coaches  managers; College foo
3212	2012	That also means that	he	can risk his own legitimacy as leader if he reject	Presidents; Successors
3213	2012	She said she felt that	she	was taking a risk by coming forward , but that she	Arrests; Obstruction of justic
3214	2012	`` With first-to-invent	you	run the risk of going through the patent process a	Inventors; Patents; Intellectu
3215	2012	He spoke of the risks	he	took while reporting in an interview in December w	Asthma; Fatalities; Journalist
3216	2012	``	You	take a risk , and you say no to some of the offers	Opera; Music teachers; Musicia
3217	2012	Or will	he	risk being remembered as the one responsible for S	Elections; Political leadershi
3218	2012		He	did not risk his presidency with third-rate burgla	Political leadership; American
3219	2012	t to be identified when he nervously admitted that	he	regularly risked 7-point citations by bringing his	Restaurants; Temperature; Viol
3220	2012	She was cold and hungry when	she	took those risks and was interrogated nine times b	Nazi era; Holocaust; Deaths
3221	2012	nly way to fail is to not fail , because otherwise	you	're not taking risks .	Management styles; Chief execu
3222	2012	nt Ward speak so frankly , but were surprised that	he	would risk making comments that were such a striki	Surveillance of citizens; Musl
3223	2012	`` People say , well	you	've taken risks in the work .	Motion picture directors  prod
3224	2012	If not ,	he	risks losing more than just his team 's respect .	Professional basketball; Coach
3225	2012	d to be said , but if you hire the guy who said it	you	are taking the risk he will do it again . ''	Executives; Corruption
3226	2012	'm not hanging them out there or saying , `` See ,	you	should n't have taken that risk . ''	Leadership; Executives
3227	2012	I love that	he	takes risks , that he says what he believes in . '	Presidential elections; Primar
3228	2012	So	you	do n't risk it .	Professional baseball; Athlete
3229	2012	Otherwise	he	runs the risk of sounding dry and a little calcula	Musicians  conductors; Jazz; M
3230	2012	 offered to do the job , but Hemingway writes that	he	could not risk `` a chance of Will knowing anybody	None
3231	2012	In hanging on , however ,	he	risks being seen as a candidate who failed to expa	Primaries  caucuses; Political
3232	2012	``	You	are taking a bigger risk on a night at a new resta	Studies; Consumer behavior; Pe
3233	2012	But	he	ca n't risk prison , `` unable to defend myself . 	Domestic violence; Stabbings; 
3234	2012	g -- that you 're just pretending to be offended ,	you	risk looking phony , like your husband .	Working mothers; Political cam
3235	2012	But	he	would then run the risk of lawsuits , and `` that 	Musicians  conductors; Music i
3236	2012	d stamps to buy soda -LRB- that one failed -RRB- ,	he	runs the risk of stigmatizing poor people .	Subways; Cities; Design; Influ
3237	2012	d stamps to buy soda -LRB- that one failed -RRB- ,	he	runs the risk of stigmatizing poor people .	Public health; Series  special
3238	2012	A lawyer told her	she	risked losing custody of her children because of t	Sting operations; Law enforcem
3239	2012		She	also takes ever greater risks in basic transfers o	Ballet; DanceCompany / organiz
3240	2012	`` I 'm not saying	she	wo n't risk any harm in Albania , '' Jennifer R. K	Political asylum; Informers; H
3241	2012	`` I guess we did , '' Farrell said when asked if	she	and her teammates took a risk by coming to Florida	Lacrosse; College sports; Tour
3242	2012	 have to take some risk to get there , and because	you	're taking that risk , you may not get there .	Retirement planning; Investmen
3243	2012	k outside policy , and you do not get permission ,	you	run the risk of not being reimbursed . ''	Hotels  motels; Airlines; Trav
3244	2012	ccomplish the same thing , but if you add too much	you	run the risk of ending up with mayo that is too ta	Recipes; Cooking; CondimentsCo
3245	2012	judge on Monday denied bail to Abu Qatada , saying	he	could not risk having the radical cleric on the st	None
3246	2012	`` But	you	do risk the person saying , ` Oh , thanks , ' and 	Etiquette; Remote control
3247	2012	then be seen as an ultimatum to the investors that	he	would not risk cheapening the brand , since many r	Fashion; Clothing; Fashion des
3248	2012	And	you	do n't run the risk of throwing your controller th	Computer  video gamesCompany /
3249	2012	WHAT happens to your body when	you	take risks ?	Neurosciences; Physiology; Sec
3250	2012	point of diminishing returns , and at some point ,	you	risk toxicity . ''	Exercise; Mortality; Medical r
3251	2012		He	`` needlessly risks the health of Japan 's environ	Nuclear accidents  safety; Nuc
3252	2012	Use heat that 's too gentle and	you	risk cooking the crabs before the shells crisp , l	Recipes; Cooking; Crustaceans
3253	2012	Mr. Techine 's style is perilous --	he	risks both preciousness and narrative incoherence 	Motion pictures; Motion pictur
3254	2012	inously and , as it turns out , prophetically , ``	you	risk getting punished . ''	Tournaments  championships; So
3255	2012	If she tries to play an active role ,	she	risks comparisons with Mrs. Mubarak , who was wide	First ladies; Image; Series  s
3256	2012	- two famous targets from `` Annie Hall '' -RRB- ,	he	risks seeming , like the actors in Mr. Allen 's fi	Theater
3257	2012	Along the way , I became aware that	you	could n't really take big risks without , well , t	Cancer; Testicular cancer; Che
3258	2012	But	he	runs the risk of turning off at least some potenti	Voter behavior; Congressional 
3259	2012	 mental health issues were behind him , later said	he	`` took a calculated risk '' in concealing his hea	Nominations; Presidential elec
3260	2012	So	you	run the risk of anxiety either with too little or 	Medical tests; Federal regulat
3261	2012	n't invest money in making this kind of overhaul ,	you	risk being on your way out of business . ''	Restaurants; Bars; Economic cr
3262	2012	But	he	's taking a big risk . ''	Restaurants; Chefs
3263	2012	If he sold too much now , he said ,	he	would run the risk of not being able to deliver on	Food prices; Crops; Forecastin
3264	2012		He	risks having Republicans seize the mantle of refor	Presidential elections; Candid
3265	2012	t says you represent a commercial firm , otherwise	you	risk losing respect and even possibly business , '	Commercial real estate; Real e
3266	2012	Just before its release last month ,	he	took a risk with his attention-grabbing revelation	Musical performances; Musician
3267	2012	ntrepreneur would invest euros in our country , if	he	risks getting drachma back ? ''	Recessions; Euro; Economic con
3268	2012	But	he	has also risked becoming part of the dysfunctional	Federal Reserve monetary polic
3269	2012	 all the things we 're going to spend money on , '	you	risk getting yourself into a big argument you do n	Polls  surveys; Political camp
3270	2012	Critics warned that if he waited too long ,	he	would risk reviving the investor fears that drove 	Central banks; Euro; Internati
3271	2012	``	You	also risk not having any allies on the ground the 	Armed forces; Political campai
3272	2012	uch sporting conditions -- Mets , Jets , Knicks --	you	risk incalculable harm , not the least that they '	Professional baseball; Athlete
3273	2012	 Mr. Thomas hammers the bluff conceit so hard that	he	risks sounding forced and facile .	World War II; Civil rights; Bo
3274	2012	` You could study for two hours and get an 80 , or	you	could take a risk and get a 90 . ''	Cheating; Secondary school stu
3275	2012	Normally , if a man has sex with a young girl ,	he	risks jail and she gets counseling .	Girls; Human trafficking; Spee
3276	2012	s something and not inviting a real conversation ,	you	run the risk of voters having their own conversati	Political campaigns; Political
3277	2012	He was told	he	risked prosecution , costly litigation , perhaps t	Newspapers; Journalism
3278	2012	nd Bordeaux for as low as $ 10 , but in that range	you	run the risk of buying mass-produced commodity win	Wines; Restaurants; Prices
3279	2012	When asked why	he	was taking a risk in a country that can be brutall	Musicians  conductors; Musical
3280	2012	And if you get it wrong , he said , ``	you	are risking losing these memories that are an impo	Motion pictures; Documentary f
3281	2012	g Republicans who support the corrupt status quo ,	he	risks being seen as a phony , '' Justin Ruben , th	State elections; Political fin
3282	2012	 to make that Obama quit Iraq badly -LRB- and that	he	risks doing the same in Afghanistan -RRB- .	Foreign policy; Presidential e
3283	2012	 wanted to keep him in a sterile environment where	he	would not risk infection .	None
3284	2012	``	He	is taking a big risk .	Automobile industryCompany / o
3285	2012	the 1990s , A. C. Newman has been so prolific that	he	risks being taken for granted : He 's the guy who 	Musical recordings; Rap music;
3286	2012	anies monitor how often customers file claims , so	you	risk higher premiums if you experience multiple lo	Flood insurance; Insurance cov
3287	2012	`` At what point do	you	take a risk with a loved one ? ''	Dementia; Brain research; Alzh
3288	2012	When a boy or man is abused ,	he	risks being thrown off the team if he should speak	Sex crimes; Coaches  managers;
3289	2012	`` But if he responds fully to public opinion ,	he	risks what we have been trying to do for peace and	Truces  cease fires; Fatalitie
3290	2012	`` If he responds fully to public opinion ,	he	risks what we have been trying to do for peace and	Truces  cease fires; Palestini
3291	2012	n't reverse her longstanding position and pay up ,	she	risks setting off another Argentine debt default ,	None
3292	2012	`` I told her that she was crazy , that	she	should not take the risk , that she had a daughter	Books; Rebellions; Police brut
3293	2012	nd take a policy stand that annoys staff members ,	you	risk some blowback .	Wrongful discharge; Litigation
3294	2012	If you do n't have some fear of failure , then	you	're not taking enough risks .	Software industry; Leadership;
3295	2012		He	risked it and he was able to keep the whole thing 	Tournaments  championships; Sk
3296	2012	When he started his run for president in 2007 ,	she	took a significant career risk for a woman who had	Foreign policy; National secur
3297	2012	And	she	still runs the risk of reliving her experience eve	Post traumatic stress disorder
3298	2012		She	could not risk the chance , she said , that it wou	Donations; CharitiesCompany / 
3299	2012	But when you try big things ,	you	take big risks , and if you 're trying to do somet	Motion picture directors  prod
3300	2012	o n't care what he has to say , he 's a clown ' --	you	run the risk of giving insufficient consideration 	Media coverage; Newspapers; Re
3301	2012	ugh to set the eggs -LRB- 25 minutes or so -RRB- ,	you	run the risk of not baking the pastry through .	Recipes; Restaurants; Cooking
3302	2012	ons , so if you get these done at travel clinics ,	you	run the risk of paying out of pocket .	Travel; Developing countries--
3303	2013	But some of Mr. Obama 's allies wonder if	he	should have taken the risk of a confrontation now 	Middle class; Tax increases; E
3304	2013	When you work right with children ,	you	take all the risks .	Motion picture directors  prod
3305	2013	You have no foundation to work , so really	you	take all the risks .	Motion picture directors  prod
3306	2013	``	You	take the worst risk of all , which is that somebod	Terrorism; Retirement; Interna
3307	2013	provides health care to poor and disabled people ,	she	risked antagonizing her conservative base , steadf	Medicaid; Expansion; Patient P
3308	2013	If she did not ,	she	risked missing a solid chance of shifting the way 	Medicaid; Expansion; Patient P
3309	2013	Twelve years in ,	he	risks making purism his trademark .	School districts; Teacher eval
3310	2013		He	has risked his life to keep his school open , to c	Radical groups; Minority  ethn
3311	2013	`` So	you	will risk the plane for something that 's tantamou	Federal regulation; Batteries;
3312	2013	 for counseling not to return to California , lest	he	risk being criminally prosecuted .	Sex crimes; Clergy; Pedophilia
3313	2013		She	would never risk a malfunction , wardrobe or other	Musical performances; Popular 
3314	2013	u pay a fee to the bank that issued the note , and	you	take the credit risk .	Capital gains; Tax rates; Inve
3315	2013	litary instead of its current Self-Defense Force ,	he	risks provoking a standoff with China over dispute	Recessions; Prime ministers; P
3316	2013	`` With a transplant , if the patient dies ,	you	risk having people say you wasted a precious organ	Lungs; Transplants  implants; 
3317	2013	y deal , we 'll slap the tag on you , and you know	you	're risking injury . '	Professional football; Free ag
3318	2013	rict the patient 's ability to do what they want ,	you	risk reigniting the backlash we had in the past , 	Patient Protection  Affordable
3319	2013	Otherwise	he	would risk colliding with his party 's commitment 	Political parties; Congression
3320	2013	As effective as Ms. Quinn 's tactics can be ,	she	runs the risk of appearing more pragmatic than pri	Candidates; Primaries  caucuse
3321	2013	However ,	he	is also taking a political risk on an agreement th	Military bases; Agreements; In
3322	2013	It 's a place where	you	can take risks , screw up , explore , and it 's sa	Theater; Actors
3323	2013	ics in her broad efforts , Ms. Stewart understands	she	risks a backlash .	Boards of directors; Women; Ap
3324	2013	If you do n't fight back ,	you	risk being beaten to death .	Motion pictures
3325	2013	If you do n't ,	you	risk paying penalties and interest on what you owe	Tax returns; Tax planning; Inc
3326	2013	y firm in Vienna , Va. `` If you do release them ,	you	run the risk they see them and change their appear	Criminal investigations; Bombi
3327	2013	`` If you lean too far forward ,	you	risk just having to go really quick on your hands 	Theater; Acrobats  acrobatics
3328	2013	up with your body , and if you go not far enough ,	you	risk falling , '' he said .	Theater; Acrobats  acrobatics
3329	2013		He	risks making Navalny a martyr .	Embezzlement; Trials; Activist
3330	2013	As	you	take small risks and observe altered outcomes , yo	None
3331	2013	`` Without that ,	you	risk people thinking this is an elaborate commerci	Documentary films; Fashion; Mo
3332	2013	Or he could refrain , in which case	he	risks appearing further weakened and hypocritical 	Biological  chemical weapons; 
3333	2013	Would	he	risk losing some of his Everyman appeal along with	Gastrointestinal surgery; Gove
3334	2013	t for people to understand how to use the system ,	you	risk losing a lot of people who used the system fo	Personal computers; Software i
3335	2013	driving a motorcycle at 80 miles an hour , but can	you	take a risk in the moment ?	Actors; Theater; Local electio
3336	2013	What if you or your adviser discovers that	you	're taking on too much risk ?	Retirement planning; Portfolio
3337	2013	 his terrorist proxies , '' the official said , ``	he	will risk forfeiting his regime , for Israel will 	Military air strikes; Military
